"","session","site","habitat","octocoral","stony","relief_cm","order","family","binomial","species","size_bin","predator_presence","nocturnal","position","behavior","max_length","colouration","cryptic_behaviour","SVC_date","SVC_max_depth","SVC_area","SVC_abundance","SVC_density","prey_date","prey_depth","prey_area","prey_abundance","prey_density","SVC_prey_difference","total_density","log_difference","average_depth"
"6698",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Chaetodontidae","Chaetodon sedentarius","reef butterflyfish",1,0,0,"demersal","solitary",15,"conspicuous",1,"2015-10-27",57.8214285714286,153.93804,1,0.00649612012729277,"2015-10-27",57,160,0,0,0.00649612012729277,0.00649612012729277,2.01438557032703,57.4107142857143
"6699",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Pomacanthidae","Holacanthus ciliaris","queen angelfish",4,0,0,"demersal","solitary",45,"conspicuous",0,"2015-10-27",57.8214285714286,153.93804,1,0.00649612012729277,"2015-10-27",57,160,0,0,0.00649612012729277,0.00649612012729277,2.01438557032703,57.4107142857143
"6700",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Chaetodontidae","Chaetodon ocellatus","spotfin butterflyfish",2,0,0,"demersal","solitary",20,"conspicuous",0,"2015-10-27",57.8214285714286,153.93804,2,0.0129922402545855,"2015-10-27",57,160,0,0,0.0129922402545855,0.0129922402545855,2.63850290842262,57.4107142857143
"6701",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Labridae","Sparisoma aurofrenatum","redband parrotfish",2,0,0,"demersal","shoaling",28,"cryptic",1,"2015-10-27",57.8214285714286,153.93804,1,0.00649612012729277,"2015-10-27",57,160,10,0.0625,-0.0560038798727072,0.0689961201272928,-2.13665433557162,57.4107142857143
"6702",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Mullidae","Pseudupeneus maculatus","spotted goatfish",3,0,0,"demersal","shoaling",30,"conspicuous",0,"2015-10-27",57.8214285714286,153.93804,2,0.0129922402545855,"2015-10-27",57,160,0,0,0.0129922402545855,0.0129922402545855,2.63850290842262,57.4107142857143
"6703",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Labridae","Scarus iseri","striped parrotfish",3,0,0,"demersal","shoaling",35,"conspicuous",0,"2015-10-27",57.8214285714286,153.93804,3,0.0194883603818783,"2015-10-27",57,160,0,0,0.0194883603818783,0.0194883603818783,3.01985693864287,57.4107142857143
"6704",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Pomacentridae","Chromis cyanea","blue chromis",1,0,0,"demersal","shoaling",25,"conspicuous",1,"2015-10-27",57.8214285714286,153.93804,5,0.0324806006364639,"2015-10-27",57,160,0,0,0.0324806006364639,0.0324806006364639,3.51096618561758,57.4107142857143
"6705",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Labridae","Thalassoma bifasciatum","bluehead wrasse",1,0,0,"demersal","shoaling",25,"conspicuous",0,"2015-10-27",57.8214285714286,153.93804,17,0.110434042163977,"2015-10-27",57,160,68,0.425,-0.314565957836023,0.535434042163977,-1.34100648050285,57.4107142857143
"6706",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Pomacentridae","Stegastes partitus","bicolor damselfish",1,0,0,"demersal","solitary",10,"conspicuous",0,"2015-10-27",57.8214285714286,153.93804,48,0.311813766110053,"2015-10-27",57,160,56,0.35,-0.0381862338899469,0.661813766110053,-0.115178206459852,57.4107142857143
"6707",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Pomacentridae","Chromis multilineata","brown chromis",1,0,0,"demersal","shoaling",20,"none",0,"2015-10-27",57.8214285714286,153.93804,1.5,0.00974418019093916,"2015-10-27",57,160,0,0,0.00974418019093916,0.00974418019093916,2.37436423038886,57.4107142857143
"6708",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Labridae","Clepticus parrae","creole wrasse",1,0,0,"demersal","shoaling",30,"conspicuous",0,"2015-10-27",57.8214285714286,153.93804,36,0.23386032458254,"2015-10-27",57,160,1,0.00625,0.22761032458254,0.24011032458254,3.47798950509503,57.4107142857143
"6709",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Labridae","Sparisoma viride","stoplight parrotfish",1,0,0,"demersal","shoaling",50,"none",0,"2015-10-27",57.8214285714286,153.93804,1,0.00649612012729277,"2015-10-27",57,160,0,0,0.00649612012729277,0.00649612012729277,2.01438557032703,57.4107142857143
"6710",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Labridae","Bodianus rufus","spanish hogfish",3,0,0,"demersal","solitary",40,"conspicuous",0,"2015-10-27",57.8214285714286,153.93804,1,0.00649612012729277,"2015-10-27",57,160,0,0,0.00649612012729277,0.00649612012729277,2.01438557032703,57.4107142857143
"6711",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Tetraodontiformes","Tetraodontidae","Canthigaster rostrata","sharpnose puffer",1,0,0,"demersal","solitary",12,"conspicuous",0,"2015-10-27",57.8214285714286,153.93804,1,0.00649612012729277,"2015-10-27",57,160,16,0.1,-0.0935038798727072,0.106496120127293,-2.60073494651423,57.4107142857143
"6712",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Epinephelidae","Cephalopholis cruentata","graysby",2,1,1,"demersal","solitary",33,"conspicuous",1,"2015-10-27",57.8214285714286,153.93804,1,0.00649612012729277,"2015-10-27",57,160,2,0.0125,-0.00600387987270723,0.0189961201272928,-0.588304115117356,57.4107142857143
"6713",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Haemulidae","Anisotremus virginicus","porkfish",3,0,1,"demersal","solitary",40.6,"conspicuous",1,"2015-10-27",57.8214285714286,153.93804,1,0.00649612012729277,"2015-10-27",57,160,0,0,0.00649612012729277,0.00649612012729277,2.01438557032703,57.4107142857143
"6714",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Serranidae","Hypoplectrus gemma","blue hamlet",2,0,0,"demersal","solitary",13,"none",0,"2015-10-27",57.8214285714286,153.93804,1,0.00649612012729277,"2015-10-27",57,160,0,0,0.00649612012729277,0.00649612012729277,2.01438557032703,57.4107142857143
"6715",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Pomacentridae","Chromis multilineata","brown chromis",2,0,0,"demersal","shoaling",20,"none",0,"2015-10-27",57.8214285714286,153.93804,4.5,0.0292325405728175,"2015-10-27",57,160,3,0.01875,0.0104825405728175,0.0479825405728175,0.425765355355806,57.4107142857143
"6716",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Beryciformes","Holocentridae","Holocentrus adscensionis","squirrelfish",4,0,1,"demersal","solitary",60.8,"none",1,"2015-10-27",57.8214285714286,153.93804,1,0.00649612012729277,"2015-10-27",57,160,0,0,0.00649612012729277,0.00649612012729277,2.01438557032703,57.4107142857143
"6717",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Labridae","Lachnolaimus maximus","hogfish",5,0,0,"demersal","solitary",91,"cryptic",0,"2015-10-27",57.8214285714286,153.93804,1,0.00649612012729277,"2015-10-27",57,160,3,0.01875,-0.0122538798727072,0.0252461201272928,-0.968767921020103,57.4107142857143
"6718",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Acanthuridae","Acanthurus coeruleus","blue tang",3,0,0,"demersal","solitary",36,"cryptic",0,"2015-10-27",57.8214285714286,153.93804,1,0.00649612012729277,"2015-10-27",57,160,0,0,0.00649612012729277,0.00649612012729277,2.01438557032703,57.4107142857143
"6719",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Chaetodontidae","Chaetodon sedentarius","reef butterflyfish",2,0,0,"demersal","solitary",15,"conspicuous",1,"2015-10-27",57.8214285714286,153.93804,1,0.00649612012729277,"2015-10-27",57,160,0,0,0.00649612012729277,0.00649612012729277,2.01438557032703,57.4107142857143
"6720",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Pomacanthidae","Holacanthus ciliaris","queen angelfish",5,0,0,"demersal","solitary",45,"conspicuous",0,"2015-10-27",57.8214285714286,153.93804,1,0.00649612012729277,"2015-10-27",57,160,1,0.00625,0.000246120127292773,0.0127461201272928,0.0333841014604443,57.4107142857143
"6721",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Labridae","Sparisoma aurofrenatum","redband parrotfish",3,0,0,"demersal","shoaling",28,"cryptic",1,"2015-10-27",57.8214285714286,153.93804,1,0.00649612012729277,"2015-10-27",57,160,7,0.04375,-0.0372538798727072,0.0502461201272928,-1.78670587439384,57.4107142857143
"6722",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Pomacentridae","Stegastes leucostictus","beaugregory",1,0,0,"demersal","solitary",10,"none",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,57.4107142857143
"6723",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Pomacentridae","Stegastes leucostictus","beaugregory",2,0,0,"demersal","solitary",10,"none",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,4,0.025,-0.025,0.025,-3.25809653802148,57.4107142857143
"6724",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Pomacentridae","Stegastes partitus","bicolor damselfish",2,0,0,"demersal","solitary",10,"conspicuous",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,24,0.15,-0.15,0.15,-5.01727983681492,57.4107142857143
"6725",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Pomacentridae","Chromis cyanea","blue chromis",2,0,0,"demersal","shoaling",25,"conspicuous",1,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,57.4107142857143
"6726",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Pomacentridae","Chromis cyanea","blue chromis",3,0,0,"demersal","shoaling",25,"conspicuous",1,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,57.4107142857143
"6727",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Serranidae","Hypoplectrus gemma","blue hamlet",4,0,0,"demersal","solitary",13,"none",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,57.4107142857143
"6728",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Labridae","Thalassoma bifasciatum","bluehead wrasse",2,0,0,"demersal","shoaling",25,"conspicuous",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,76,0.475,-0.475,0.475,-6.16541785423142,57.4107142857143
"6729",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Labridae","Cryptotomus roseus","bluelip parrotfish",1,0,0,"demersal","shoaling",13,"conspicuous",1,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,12,0.075,-0.075,0.075,-4.33073334028633,57.4107142857143
"6730",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Gobiidae","Coryphopterus glaucofraenum","bridled goby",1,0,0,"demersal","solitary",8,"cryptic",1,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,33,0.20625,-0.20625,0.20625,-5.3339257940154,57.4107142857143
"6731",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Gobiidae","Coryphopterus glaucofraenum","bridled goby",2,0,0,"demersal","solitary",8,"cryptic",1,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,2,0.0125,-0.0125,0.0125,-2.60268968544438,57.4107142857143
"6732",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Pomacentridae","Chromis multilineata","brown chromis",3,0,0,"demersal","shoaling",20,"none",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,57.4107142857143
"6733",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Serranidae","Hypoplectrus unicolor","butter hamlet",2,0,0,"demersal","solitary",13,"conspicuous",1,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,4,0.025,-0.025,0.025,-3.25809653802148,57.4107142857143
"6734",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Gobiidae","Coryphopterus dicrus","colon goby",1,0,0,"demersal","solitary",5,"cryptic",1,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,5,0.03125,-0.03125,0.03125,-3.47351804324178,57.4107142857143
"6735",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Acanthuridae","Acanthurus chirurgus","doctorfish",4,0,0,"demersal","solitary",35,"cryptic",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,6,0.0375,-0.0375,0.0375,-3.65065824129374,57.4107142857143
"6736",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Acanthuridae","Acanthurus chirurgus","doctorfish",5,0,0,"demersal","solitary",35,"cryptic",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,2,0.0125,-0.0125,0.0125,-2.60268968544438,57.4107142857143
"6737",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Chaetodontidae","Chaetodon capistratus","foureye butterflyfish",2,0,0,"demersal","solitary",7.5,"conspicuous",1,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,2,0.0125,-0.0125,0.0125,-2.60268968544438,57.4107142857143
"6738",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Gobiidae","Gnatholepis thompsoni","goldspot goby",1,0,0,"demersal","solitary",5.6,"cryptic",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,47,0.29375,-0.29375,0.29375,-5.68612753941748,57.4107142857143
"6739",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Pomacanthidae","Pomacanthus arcuatus","gray angelfish",5,0,0,"demersal","solitary",60,"none",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,57.4107142857143
"6740",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Epinephelidae","Cephalopholis cruentata","graysby",3,1,1,"demersal","solitary",33,"conspicuous",1,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,57.4107142857143
"6741",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Epinephelidae","Cephalopholis cruentata","graysby",4,1,1,"demersal","solitary",33,"conspicuous",1,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,57.4107142857143
"6742",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Epinephelidae","Cephalopholis cruentata","graysby",5,1,1,"demersal","solitary",33,"conspicuous",1,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,57.4107142857143
"6743",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Serranidae","Serranus tigrinus","harlequin bass",1,0,0,"demersal","solitary",12.3,"conspicuous",1,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,4,0.025,-0.025,0.025,-3.25809653802148,57.4107142857143
"6744",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Serranidae","Serranus tigrinus","harlequin bass",2,0,0,"demersal","solitary",12.3,"conspicuous",1,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,2,0.0125,-0.0125,0.0125,-2.60268968544438,57.4107142857143
"6745",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Scorpaeniformes","Scorpaenidae","Pterois volitans","lionfish",2,1,1,"demersal","solitary",45.7,"conspicuous",1,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,57.4107142857143
"6746",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Gobiidae","Coryphopterus personatus","masked goby",1,0,0,"demersal","schooling",4,"conspicuous",1,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,452,2.825,-2.825,2.825,-7.94661756324447,57.4107142857143
"6747",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Acanthuridae","Acanthurus tractus","ocean surgeonfish",4,0,0,"demersal","solitary",35,"none",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,3,0.01875,-0.01875,0.01875,-2.98315349134713,57.4107142857143
"6748",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Gobiidae","Coryphopterus eidolon","pallid goby",1,0,0,"demersal","solitary",6,"cryptic",1,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,48,0.3,-0.3,0.3,-5.70711026474888,57.4107142857143
"6749",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Gobiidae","Coryphopterus eidolon","pallid goby",2,0,0,"demersal","solitary",6,"cryptic",1,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,2,0.0125,-0.0125,0.0125,-2.60268968544438,57.4107142857143
"6750",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Haemulidae","Anisotremus virginicus","porkfish",4,0,1,"demersal","solitary",40.6,"conspicuous",1,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,57.4107142857143
"6751",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Labridae","Scarus taeniopterus","princess parrotfish",2,0,0,"demersal","shoaling",35,"conspicuous",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,2,0.0125,-0.0125,0.0125,-2.60268968544438,57.4107142857143
"6752",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Labridae","Scarus taeniopterus","princess parrotfish",5,0,0,"demersal","shoaling",35,"conspicuous",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,2,0.0125,-0.0125,0.0125,-2.60268968544438,57.4107142857143
"6753",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Labridae","Sparisoma aurofrenatum","redband parrotfish",1,0,0,"demersal","shoaling",28,"cryptic",1,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,20,0.125,-0.125,0.125,-4.83628190695148,57.4107142857143
"6754",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Labridae","Sparisoma aurofrenatum","redband parrotfish",4,0,0,"demersal","shoaling",28,"cryptic",1,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,2,0.0125,-0.0125,0.0125,-2.60268968544438,57.4107142857143
"6755",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Labridae","Sparisoma aurofrenatum","redband parrotfish",5,0,0,"demersal","shoaling",28,"cryptic",1,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,2,0.0125,-0.0125,0.0125,-2.60268968544438,57.4107142857143
"6756",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Chaenopsidae","Acanthemblemaria aspera","roughhead blenny",1,0,0,"benthic","solitary",4,"cryptic",1,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,13,0.08125,-0.08125,0.08125,-4.40976338964548,57.4107142857143
"6757",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Tetraodontiformes","Tetraodontidae","Canthigaster rostrata","sharpnose puffer",2,0,0,"demersal","solitary",12,"conspicuous",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,57.4107142857143
"6758",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Labridae","Bodianus rufus","spanish hogfish",2,0,0,"demersal","solitary",40,"conspicuous",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,57.4107142857143
"6759",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Mullidae","Pseudupeneus maculatus","spotted goatfish",4,0,0,"demersal","shoaling",30,"conspicuous",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,57.4107142857143
"6760",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Beryciformes","Holocentridae","Holocentrus adscensionis","squirrelfish",5,0,1,"demersal","solitary",60.8,"none",1,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,3,0.01875,-0.01875,0.01875,-2.98315349134713,57.4107142857143
"6761",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Labridae","Scarus iseri","striped parrotfish",1,0,0,"demersal","shoaling",35,"conspicuous",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,6,0.0375,-0.0375,0.0375,-3.65065824129374,57.4107142857143
"6762",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Labridae","Scarus iseri","striped parrotfish",2,0,0,"demersal","shoaling",35,"conspicuous",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,12,0.075,-0.075,0.075,-4.33073334028633,57.4107142857143
"6763",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Labridae","Scarus iseri","striped parrotfish",4,0,0,"demersal","shoaling",35,"conspicuous",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,2,0.0125,-0.0125,0.0125,-2.60268968544438,57.4107142857143
"6764",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Pomacentridae","Chromis insolata","sunshinefish",2,0,0,"demersal","shoaling",16,"none",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,57.4107142857143
"6765",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Serranidae","Serranus tabacarius","tobaccofish",2,0,0,"demersal","solitary",21.8,"conspicuous",1,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,2,0.0125,-0.0125,0.0125,-2.60268968544438,57.4107142857143
"6766",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Haemulidae","Haemulon plumierii","white grunt",2,0,0,"demersal","schooling",59,"none",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,1,0.00625,-0.00625,0.00625,-1.98100146886658,57.4107142857143
"6767",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Haemulidae","Haemulon plumierii","white grunt",4,0,0,"demersal","schooling",59,"none",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,2,0.0125,-0.0125,0.0125,-2.60268968544438,57.4107142857143
"6768",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Haemulidae","Haemulon plumierii","white grunt",5,0,0,"demersal","schooling",59,"none",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,2,0.0125,-0.0125,0.0125,-2.60268968544438,57.4107142857143
"6769",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Labridae","Halichoeres garnoti","yellowhead wrasse",1,0,0,"demersal","shoaling",19.3,"conspicuous",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,44,0.275,-0.275,0.275,-5.62040086571715,57.4107142857143
"6770",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Labridae","Halichoeres garnoti","yellowhead wrasse",2,0,0,"demersal","shoaling",19.3,"conspicuous",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,12,0.075,-0.075,0.075,-4.33073334028633,57.4107142857143
"6771",242,"BISC-W13","Continuous",7.32142857142857,2,29.5,"Perciformes","Labridae","Halichoeres garnoti","yellowhead wrasse",3,0,0,"demersal","shoaling",19.3,"conspicuous",0,"2015-10-27",57.8214285714286,153.93804,0,0,"2015-10-27",57,160,7,0.04375,-0.04375,0.04375,-3.80109144472086,57.4107142857143
"6775",243,"BISC-W60-11c","Continuous",70,2,25.6153846153846,"Perciformes","Chaetodontidae","Chaetodon sedentarius","reef butterflyfish",1,0,0,"demersal","solitary",15,"conspicuous",1,"2015-10-27",53,153.93804,1,0.00649612012729277,"2015-10-27",52,80,0,0,0.00649612012729277,0.00649612012729277,2.01438557032703,52.5
"6776",243,"BISC-W60-11c","Continuous",70,2,25.6153846153846,"Perciformes","Chaetodontidae","Chaetodon striatus","banded butterflyfish",1,0,0,"demersal","shoaling",16,"conspicuous",1,"2015-10-27",53,153.93804,2,0.0129922402545855,"2015-10-27",52,80,0,0,0.0129922402545855,0.0129922402545855,2.63850290842262,52.5
"6777",243,"BISC-W60-11c","Continuous",70,2,25.6153846153846,"Perciformes","Haemulidae","Anisotremus virginicus","porkfish",2,0,1,"demersal","solitary",40.6,"conspicuous",1,"2015-10-27",53,153.93804,1,0.00649612012729277,"2015-10-27",52,80,0,0,0.00649612012729277,0.00649612012729277,2.01438557032703,52.5
"6778",243,"BISC-W60-11c","Continuous",70,2,25.6153846153846,"Perciformes","Pomacanthidae","Holacanthus bermudensis","blue angelfish",2,0,0,"demersal","solitary",45,"conspicuous",0,"2015-10-27",53,153.93804,1,0.00649612012729277,"2015-10-27",52,80,0,0,0.00649612012729277,0.00649612012729277,2.01438557032703,52.5
"6779",243,"BISC-W60-11c","Continuous",70,2,25.6153846153846,"Perciformes","Labridae","Halichoeres garnoti","yellowhead wrasse",1,0,0,"demersal","shoaling",19.3,"conspicuous",0,"2015-10-27",53,153.93804,2,0.0129922402545855,"2015-10-27",52,80,17,0.2125,-0.199507759745414,0.225492240254586,-2.72513392424605,52.5
"6780",243,"BISC-W60-11c","Continuous",70,2,25.6153846153846,"Perciformes","Acanthuridae","Acanthurus chirurgus","doctorfish",2,0,0,"demersal","solitary",35,"cryptic",0,"2015-10-27",53,153.93804,3,0.0194883603818783,"2015-10-27",52,80,0,0,0.0194883603818783,0.0194883603818783,3.01985693864287,52.5
"6781",243,"BISC-W60-11c","Continuous",70,2,25.6153846153846,"Perciformes","Acanthuridae","Acanthurus coeruleus","blue tang",2,0,0,"demersal","solitary",36,"cryptic",0,"2015-10-27",53,153.93804,3,0.0194883603818783,"2015-10-27",52,80,0,0,0.0194883603818783,0.0194883603818783,3.01985693864287,52.5
"6782",243,"BISC-W60-11c","Continuous",70,2,25.6153846153846,"Perciformes","Labridae","Thalassoma bifasciatum","bluehead wrasse",1,0,0,"demersal","shoaling",25,"conspicuous",0,"2015-10-27",53,153.93804,19.5,0.126674342482209,"2015-10-27",52,80,11,0.1375,-0.0108256575177909,0.264174342482209,-0.0813875030406921,52.5
"6783",243,"BISC-W60-11c","Continuous",70,2,25.6153846153846,"Perciformes","Acanthuridae","Acanthurus tractus","ocean surgeonfish",2,0,0,"demersal","solitary",35,"none",0,"2015-10-27",53,153.93804,2.25,0.0146162702864087,"2015-10-27",52,80,0,0,0.0146162702864087,0.0146162702864087,2.74831333782069,52.5
